training_loss_SGD,training_acc_SGD,testing_loss_SGD,testing_acc_SGD,testing_loss_SGD_S,testing_acc_SGD_S,training_loss_Adam,training_acc_Adam,testing_loss_Adam,testing_acc_Adam,testing_loss_Adam_S,testing_acc_Adam_S
0.011958315863609313,0.43912,0.011377665507793426,0.46730000000000005,0.02365603904724121,0.1645,0.010389470539093018,0.52458,0.009782692742347717,0.5598000000000001,0.030066595759088995,0.7401
0.011881959438323975,0.44392000000000004,0.011127533876895905,0.4904,0.023570511484146118,0.1696,0.01039892216682434,0.5246200000000001,0.00978823390007019,0.5581,0.03063547730037212,0.734
0.011757738342285157,0.45102000000000003,0.01110036325454712,0.49410000000000004,0.02778310272693634,0.16690000000000002,0.01034807448387146,0.52454,0.009772466146945954,0.5631,0.02968985590204835,0.7459
0.011829035675525665,0.44728,0.011053255271911621,0.4903,0.025641818642616273,0.1809,0.010346355783939361,0.5253,0.009779859042167664,0.5603,0.02946727000956297,0.7438
0.011385151455402373,0.46882,0.010678837454319001,0.5074000000000001,0.026792480754852296,0.1726,0.010359076793193818,0.5250600000000001,0.009809114336967469,0.5525,0.032185994944751266,0.7167
0.011301379265785217,0.47542000000000006,0.01057440800666809,0.5116,0.027346034145355226,0.1701,0.010333781399726868,0.52556,0.009768566477298736,0.5622,0.029131646307407617,0.7443000000000001
0.011241466188430787,0.47704,0.01052314043045044,0.5127,0.029776714491844176,0.1701,0.010323359811306,0.52554,0.009766770315170288,0.5578000000000001,0.032735928721518516,0.7352000000000001
0.011239430615901947,0.47902000000000006,0.010370677793025971,0.5252,0.02789965901374817,0.1686,0.010326125266551972,0.5261,0.009713927698135377,0.5630000000000001,0.029568856887001994,0.7399
0.011192947967052459,0.48086000000000007,0.010624083638191223,0.5158,0.031429385948181156,0.15430000000000002,0.010286804203987122,0.52714,0.009744484996795654,0.5623,0.028179790957746503,0.7496
0.01096704068660736,0.49540000000000006,0.010473989403247834,0.5204,0.02820621600151062,0.1867,0.01029741890668869,0.5289200000000001,0.009732596588134766,0.5636,0.029577881252021793,0.7506
0.01089906644821167,0.4968,0.010163370847702026,0.535,0.030367339539527895,0.17700000000000002,0.010284234693050384,0.5310600000000001,0.009745318222045898,0.5595,0.03007636825626373,0.7404000000000001
0.010823442530632018,0.5,0.010146830368041992,0.5395,0.030464944291114807,0.1806,0.010273691248893737,0.5308200000000001,0.009716608798503876,0.5629000000000001,0.03181553109672427,0.736
0.010819640011787415,0.50212,0.010325147247314453,0.5252,0.029205788373947144,0.16540000000000002,0.010318697776794434,0.526,0.00968128160238266,0.5630000000000001,0.02935135362716079,0.7427
0.010809009230136871,0.50146,0.010116219699382782,0.5391,0.029710719299316405,0.1797,0.010239034550189973,0.53196,0.009728481769561767,0.5628000000000001,0.02695733874344826,0.7549
0.010662456550598144,0.5091600000000001,0.010005265390872955,0.5455,0.03053411316871643,0.1778,0.010303460485935211,0.5286000000000001,0.009742178344726562,0.5582,0.028854961458625792,0.7447
0.010681901392936706,0.50938,0.01003861825466156,0.5441,0.03139404001235962,0.1758,0.0102387131690979,0.53168,0.009714532113075257,0.5636,0.028877007572672368,0.7474000000000001
0.01065800470352173,0.50914,0.009989746809005738,0.5426,0.031563223028182985,0.1757,0.010283213324546814,0.5268200000000001,0.009673689579963684,0.5668000000000001,0.02697947026240587,0.7577
0.01061790357351303,0.5069400000000001,0.010099137949943543,0.5414,0.03384747648239136,0.1757,0.01025071424484253,0.5303,0.009638875377178191,0.5638000000000001,0.027984960207308528,0.7536
0.010621995263099671,0.51146,0.009998446071147919,0.5437000000000001,0.029296191811561585,0.17700000000000002,0.01026635047197342,0.52914,0.009716511774063111,0.5639000000000001,0.03244074413786411,0.7397
0.010503105702400208,0.51858,0.009937713575363159,0.5491,0.03256258919239044,0.1689,0.010254561920166015,0.5330400000000001,0.0096709512591362,0.5645,0.027908829400767086,0.7479
0.010564383888244629,0.51812,0.009928399586677551,0.5478000000000001,0.03124353437423706,0.1757,0.010238737366199494,0.53098,0.009623079669475556,0.5666,0.03026749017528415,0.749
0.010532146384716034,0.5153800000000001,0.009889011192321778,0.551,0.03269357178211212,0.1671,0.010226563382148742,0.5331400000000001,0.009640550827980042,0.5667,0.030091707954428195,0.7462000000000001
0.010537878234386445,0.5156200000000001,0.009881715404987335,0.5536,0.03132807638645172,0.1749,0.010257136988639831,0.53068,0.009652538001537323,0.5658000000000001,0.03176146811673045,0.7426
0.01049813291311264,0.51856,0.009950936663150787,0.5492,0.033144445943832396,0.1652,0.010200534999370575,0.5340600000000001,0.00960014352798462,0.5690000000000001,0.02860089888382912,0.751
0.010429599516391753,0.5232,0.009853362309932709,0.5502,0.029679183030128477,0.1792,0.010207165348529815,0.5296000000000001,0.009669294834136963,0.562,0.031882027720499036,0.7366
0.010488030784130097,0.51876,0.00987961552143097,0.5505,0.030801481103897094,0.1792,0.010182989621162415,0.5348200000000001,0.00958349176645279,0.5717,0.030350999595590827,0.7552
0.01049346044063568,0.51976,0.009875618875026703,0.5556,0.03129101624488831,0.17700000000000002,0.010217705860137939,0.5347200000000001,0.00957613536119461,0.5701,0.02855417774254918,0.7619
0.010459857633113861,0.51866,0.0098581866979599,0.5516,0.03205745198726654,0.166,0.010215285122394563,0.5336200000000001,0.009652106273174286,0.5661,0.029047648903559445,0.7521
0.01046869675397873,0.51814,0.00985578271150589,0.5521,0.030581019949913024,0.1685,0.010203182537555694,0.53312,0.009630830550193786,0.5646,0.027664368572976588,0.7596
